order_id,product,category,quantity,unit_price,sale_date,region,customer_type,total_sale
ORD_1304,Auriculares,Accesorios,5,1388.1,2025-08-29,Oeste,Individual,6940.51
ORD_1305,Laptop,Electrónicos,1,269.67,2025-09-16,Sur,Empresa,269.67
ORD_1306,Auriculares,Accesorios,3,514.4,2025-08-25,Oeste,Empresa,1543.19
ORD_1307,Laptop,Electrónicos,4,592.71,2025-09-30,Sur,Empresa,2370.84
ORD_1308,Smartphone,Electrónicos,1,1082.93,2025-10-16,Este,Individual,1082.93
ORD_1309,Smartphone,Electrónicos,4,1477.69,2025-07-24,Este,Empresa,5910.75
ORD_1310,Impresora,Accesorios,5,1008.41,2025-09-26,Oeste,Gobierno,5042.05
ORD_1311,Smartphone,Electrónicos,1,898.2,2025-08-01,Sur,Gobierno,898.2
ORD_1312,Auriculares,Accesorios,3,1158.36,2025-09-06,Norte,Empresa,3475.07
ORD_1313,Impresora,Accesorios,4,1163.31,2025-09-09,Norte,Empresa,4653.22
ORD_1314,Laptop,Electrónicos,1,806.55,2025-09-29,Este,Empresa,806.55
ORD_1315,Monitor,Accesorios,4,1453.58,2025-10-08,Este,Empresa,5814.33
ORD_1316,Laptop,Electrónicos,5,1270.08,2025-09-03,Sur,Empresa,6350.39
ORD_1317,Tablet,Electrónicos,4,1280.11,2025-09-08,Sur,Empresa,5120.45
ORD_1318,Teclado,Accesorios,3,1293.65,2025-09-12,Norte,Empresa,3880.95
ORD_1319,Smartphone,Electrónicos,1,923.45,2025-08-06,Oeste,Empresa,923.45
ORD_1320,Auriculares,Accesorios,2,546.65,2025-08-21,Sur,Gobierno,1093.29
ORD_1321,Tablet,Electrónicos,5,324.49,2025-07-29,Norte,Empresa,1622.44
ORD_1322,Tablet,Electrónicos,1,786.95,2025-08-01,Sur,Empresa,786.95
ORD_1323,Auriculares,Accesorios,1,1006.86,2025-10-06,Oeste,Empresa,1006.86
ORD_1324,Mouse,Accesorios,5,629.72,2025-08-13,Oeste,Individual,3148.62
ORD_1325,Monitor,Accesorios,3,335.24,2025-09-03,Este,Empresa,1005.71
ORD_1326,Laptop,Electrónicos,1,1395.2,2025-08-19,Norte,Empresa,1395.2
ORD_1327,Impresora,Accesorios,4,391.19,2025-09-21,Norte,Individual,1564.75
ORD_1328,Laptop,Electrónicos,2,742.6,2025-08-16,Sur,Empresa,1485.21
ORD_1329,Impresora,Accesorios,2,1382.83,2025-10-17,Norte,Individual,2765.66
ORD_1330,Auriculares,Accesorios,4,681.57,2025-10-12,Sur,Individual,2726.27
ORD_1331,Tablet,Electrónicos,4,1387.07,2025-08-30,Sur,Gobierno,5548.27
ORD_1332,Impresora,Accesorios,5,774.99,2025-09-19,Este,Gobierno,3874.96
ORD_1333,Monitor,Accesorios,5,1247.61,2025-09-08,Oeste,Gobierno,6238.04
ORD_1334,Impresora,Accesorios,1,1216.88,2025-09-12,Sur,Gobierno,1216.88
ORD_1335,Mouse,Accesorios,3,919.3,2025-09-18,Sur,Empresa,2757.9
ORD_1336,Monitor,Accesorios,4,985.84,2025-09-28,Norte,Individual,3943.35
ORD_1337,Laptop,Electrónicos,4,513.23,2025-10-15,Sur,Individual,2052.9
ORD_1338,Auriculares,Accesorios,4,691.67,2025-07-28,Sur,Gobierno,2766.67
ORD_1339,Laptop,Electrónicos,1,1305.86,2025-09-21,Oeste,Individual,1305.86
ORD_1340,Tablet,Electrónicos,1,451.39,2025-09-27,Norte,Individual,451.39
ORD_1341,Smartphone,Electrónicos,1,562.37,2025-07-31,Este,Gobierno,562.37
ORD_1342,Teclado,Accesorios,5,1245.38,2025-10-07,Sur,Empresa,6226.88
ORD_1343,Auriculares,Accesorios,2,1272.11,2025-08-21,Oeste,Empresa,2544.22
ORD_1344,Monitor,Accesorios,2,1428.4,2025-10-05,Este,Individual,2856.8
ORD_1345,Monitor,Accesorios,1,1188.09,2025-09-27,Sur,Empresa,1188.09
ORD_1346,Tablet,Electrónicos,2,749.91,2025-09-10,Oeste,Gobierno,1499.82
ORD_1347,Impresora,Accesorios,4,1369.49,2025-09-29,Norte,Empresa,5477.94
ORD_1348,Auriculares,Accesorios,1,743.23,2025-10-15,Norte,Empresa,743.23
ORD_1349,Auriculares,Accesorios,4,373.15,2025-07-29,Este,Empresa,1492.61
ORD_1350,Auriculares,Accesorios,4,870.88,2025-08-03,Este,Gobierno,3483.52
ORD_1351,Smartphone,Electrónicos,3,794.75,2025-09-01,Oeste,Individual,2384.26
ORD_1352,Teclado,Accesorios,3,545.54,2025-08-15,Sur,Individual,1636.62
ORD_1353,Tablet,Electrónicos,4,1078.46,2025-07-31,Sur,Empresa,4313.85
ORD_1354,Monitor,Accesorios,1,1246.09,2025-09-24,Sur,Empresa,1246.09
ORD_1355,Impresora,Accesorios,2,592.45,2025-09-23,Norte,Individual,1184.9
ORD_1356,Impresora,Accesorios,2,672.11,2025-10-14,Norte,Empresa,1344.22
ORD_1357,Mouse,Accesorios,1,1268.23,2025-10-14,Norte,Gobierno,1268.23
ORD_1358,Mouse,Accesorios,2,491.48,2025-08-29,Este,Individual,982.97
ORD_1359,Monitor,Accesorios,3,1244.16,2025-09-21,Oeste,Individual,3732.49
ORD_1360,Laptop,Electrónicos,3,1306.38,2025-07-26,Sur,Empresa,3919.14
ORD_1361,Tablet,Electrónicos,2,1147.4,2025-08-14,Sur,Empresa,2294.8
ORD_1362,Mouse,Accesorios,4,1075.0,2025-09-08,Este,Empresa,4300.01
ORD_1363,Tablet,Electrónicos,1,91.16,2025-08-14,Este,Gobierno,91.16
ORD_1364,Mouse,Accesorios,5,1034.19,2025-09-30,Este,Individual,5170.97
ORD_1365,Smartphone,Electrónicos,4,146.62,2025-08-16,Sur,Empresa,586.47
ORD_1366,Monitor,Accesorios,5,884.77,2025-10-01,Oeste,Individual,4423.86
ORD_1367,Impresora,Accesorios,1,999.94,2025-10-08,Oeste,Individual,999.94
ORD_1368,Laptop,Electrónicos,5,630.54,2025-09-23,Norte,Empresa,3152.71
ORD_1369,Smartphone,Electrónicos,3,629.77,2025-07-27,Sur,Empresa,1889.3
ORD_1370,Laptop,Electrónicos,2,1416.79,2025-09-20,Norte,Gobierno,2833.58
ORD_1371,Smartphone,Electrónicos,1,752.78,2025-10-19,Sur,Gobierno,752.78
ORD_1372,Teclado,Accesorios,5,797.09,2025-09-21,Oeste,Individual,3985.46
ORD_1373,Smartphone,Electrónicos,1,1230.36,2025-08-26,Norte,Empresa,1230.36
ORD_1374,Impresora,Accesorios,5,1353.35,2025-07-31,Oeste,Gobierno,6766.73
ORD_1375,Laptop,Electrónicos,1,378.24,2025-10-07,Norte,Individual,378.24
ORD_1376,Impresora,Accesorios,2,999.62,2025-08-31,Sur,Empresa,1999.23
ORD_1377,Auriculares,Accesorios,3,672.48,2025-10-17,Oeste,Empresa,2017.43
ORD_1378,Smartphone,Electrónicos,1,843.04,2025-10-13,Norte,Empresa,843.04
ORD_1379,Mouse,Accesorios,4,992.01,2025-08-16,Este,Empresa,3968.05
ORD_1380,Smartphone,Electrónicos,1,383.35,2025-08-21,Norte,Empresa,383.35
ORD_1381,Monitor,Accesorios,4,656.06,2025-08-18,Oeste,Gobierno,2624.22
ORD_1382,Smartphone,Electrónicos,4,874.45,2025-10-14,Este,Empresa,3497.82
ORD_1383,Mouse,Accesorios,4,1219.68,2025-09-27,Norte,Empresa,4878.73
ORD_1384,Laptop,Electrónicos,1,848.55,2025-07-26,Este,Empresa,848.55
ORD_1385,Mouse,Accesorios,3,151.48,2025-08-25,Sur,Gobierno,454.43
ORD_1386,Laptop,Electrónicos,1,1418.63,2025-08-07,Este,Empresa,1418.63
ORD_1387,Teclado,Accesorios,2,222.17,2025-10-09,Norte,Individual,444.34
ORD_1388,Monitor,Accesorios,3,755.08,2025-10-08,Este,Individual,2265.25
ORD_1389,Impresora,Accesorios,1,202.08,2025-10-04,Este,Individual,202.08
ORD_1390,Smartphone,Electrónicos,2,1137.73,2025-09-04,Este,Empresa,2275.45
ORD_1391,Smartphone,Electrónicos,1,477.48,2025-08-15,Norte,Empresa,477.48
ORD_1392,Monitor,Accesorios,4,1330.79,2025-10-06,Oeste,Gobierno,5323.18
ORD_1393,Auriculares,Accesorios,4,364.64,2025-08-05,Oeste,Individual,1458.54
ORD_1394,Auriculares,Accesorios,4,246.41,2025-08-08,Sur,Individual,985.63
ORD_1395,Mouse,Accesorios,2,1477.57,2025-10-01,Norte,Empresa,2955.14
ORD_1396,Tablet,Electrónicos,3,744.21,2025-09-11,Este,Individual,2232.63
ORD_1397,Auriculares,Accesorios,5,439.76,2025-10-17,Este,Individual,2198.81
ORD_1398,Impresora,Accesorios,1,714.92,2025-10-13,Oeste,Gobierno,714.92
ORD_1399,Laptop,Electrónicos,2,795.45,2025-09-16,Sur,Empresa,1590.91
ORD_1400,Impresora,Accesorios,2,1047.07,2025-08-07,Oeste,Gobierno,2094.15
ORD_1401,Laptop,Electrónicos,3,644.28,2025-09-28,Oeste,Gobierno,1932.84
ORD_1402,Auriculares,Accesorios,2,258.07,2025-10-13,Oeste,Individual,516.13
ORD_1403,Laptop,Electrónicos,3,888.95,2025-09-26,Oeste,Gobierno,2666.86
ORD_1404,Teclado,Accesorios,3,738.19,2025-08-14,Este,Gobierno,2214.58
ORD_1405,Smartphone,Electrónicos,2,446.46,2025-08-03,Sur,Gobierno,892.92
ORD_1406,Impresora,Accesorios,3,146.86,2025-09-28,Este,Individual,440.57
ORD_1407,Laptop,Electrónicos,4,481.33,2025-10-02,Este,Empresa,1925.31
ORD_1408,Tablet,Electrónicos,1,813.59,2025-09-15,Este,Gobierno,813.59
ORD_1409,Mouse,Accesorios,1,950.53,2025-08-26,Norte,Gobierno,950.53
ORD_1410,Laptop,Electrónicos,2,805.16,2025-07-24,Oeste,Empresa,1610.32
ORD_1411,Mouse,Accesorios,5,1129.27,2025-09-16,Sur,Individual,5646.35
ORD_1412,Mouse,Accesorios,3,584.55,2025-09-22,Oeste,Gobierno,1753.66
ORD_1413,Laptop,Electrónicos,3,870.17,2025-09-02,Sur,Individual,2610.51
ORD_1414,Auriculares,Accesorios,3,1394.24,2025-10-14,Este,Gobierno,4182.72
ORD_1415,Impresora,Accesorios,1,1435.83,2025-09-10,Sur,Gobierno,1435.83
ORD_1416,Teclado,Accesorios,2,1459.39,2025-08-05,Norte,Individual,2918.79
ORD_1417,Laptop,Electrónicos,2,1470.37,2025-10-02,Sur,Individual,2940.73
ORD_1418,Monitor,Accesorios,1,321.43,2025-10-06,Este,Empresa,321.43
ORD_1419,Smartphone,Electrónicos,1,417.99,2025-07-29,Oeste,Individual,417.99
ORD_1420,Auriculares,Accesorios,5,1391.22,2025-08-28,Norte,Empresa,6956.12
ORD_1421,Impresora,Accesorios,5,867.24,2025-10-11,Este,Empresa,4336.19
ORD_1422,Auriculares,Accesorios,3,453.18,2025-09-14,Este,Gobierno,1359.53
ORD_1423,Auriculares,Accesorios,4,134.27,2025-10-15,Norte,Empresa,537.07
ORD_1424,Tablet,Electrónicos,1,1498.63,2025-09-02,Oeste,Individual,1498.63
ORD_1425,Laptop,Electrónicos,5,1421.88,2025-09-01,Oeste,Individual,7109.39
ORD_1426,Teclado,Accesorios,4,244.41,2025-10-10,Este,Individual,977.66
ORD_1427,Auriculares,Accesorios,1,71.95,2025-10-09,Oeste,Empresa,71.95
ORD_1428,Auriculares,Accesorios,4,758.31,2025-08-08,Sur,Gobierno,3033.25
ORD_1429,Laptop,Electrónicos,5,660.1,2025-08-15,Este,Empresa,3300.5
ORD_1430,Mouse,Accesorios,3,1103.67,2025-09-27,Sur,Individual,3311.01
ORD_1431,Tablet,Electrónicos,1,922.11,2025-08-26,Oeste,Gobierno,922.11
ORD_1432,Mouse,Accesorios,5,924.21,2025-10-04,Este,Gobierno,4621.06
ORD_1433,Auriculares,Accesorios,2,1482.3,2025-09-11,Sur,Individual,2964.61
ORD_1434,Impresora,Accesorios,4,742.41,2025-10-05,Este,Empresa,2969.65
ORD_1435,Mouse,Accesorios,1,1196.07,2025-09-15,Norte,Individual,1196.07
ORD_1436,Teclado,Accesorios,3,107.22,2025-09-23,Norte,Empresa,321.67
ORD_1437,Monitor,Accesorios,3,635.23,2025-09-15,Este,Individual,1905.69
ORD_1438,Tablet,Electrónicos,1,828.37,2025-08-30,Norte,Individual,828.37
ORD_1439,Impresora,Accesorios,5,1326.43,2025-10-16,Oeste,Individual,6632.16
ORD_1440,Monitor,Accesorios,5,685.95,2025-08-11,Oeste,Empresa,3429.75
ORD_1441,Laptop,Electrónicos,5,822.9,2025-09-05,Sur,Gobierno,4114.51
ORD_1442,Monitor,Accesorios,3,1299.41,2025-09-05,Oeste,Gobierno,3898.23
ORD_1443,Tablet,Electrónicos,2,308.01,2025-08-07,Oeste,Individual,616.03
ORD_1444,Impresora,Accesorios,4,981.45,2025-10-07,Este,Gobierno,3925.8
ORD_1445,Auriculares,Accesorios,1,1429.43,2025-08-18,Este,Gobierno,1429.43
ORD_1446,Mouse,Accesorios,5,308.16,2025-08-02,Norte,Gobierno,1540.82
ORD_1447,Laptop,Electrónicos,3,323.21,2025-08-26,Oeste,Gobierno,969.64
ORD_1448,Smartphone,Electrónicos,2,989.66,2025-09-12,Norte,Gobierno,1979.32
ORD_1449,Monitor,Accesorios,2,386.07,2025-08-19,Este,Empresa,772.14
ORD_1450,Laptop,Electrónicos,3,422.72,2025-09-17,Sur,Individual,1268.16
ORD_1451,Impresora,Accesorios,3,893.62,2025-08-24,Norte,Empresa,2680.87
ORD_1452,Teclado,Accesorios,1,519.03,2025-09-22,Sur,Empresa,519.03
ORD_1453,Auriculares,Accesorios,2,91.59,2025-09-04,Este,Gobierno,183.18
ORD_1454,Impresora,Accesorios,5,1197.25,2025-08-25,Oeste,Gobierno,5986.25
ORD_1455,Monitor,Accesorios,3,343.21,2025-08-11,Este,Gobierno,1029.63
ORD_1456,Impresora,Accesorios,4,1174.39,2025-08-25,Sur,Gobierno,4697.54
ORD_1457,Laptop,Electrónicos,5,801.98,2025-10-05,Oeste,Empresa,4009.9
ORD_1458,Impresora,Accesorios,4,323.41,2025-09-05,Oeste,Individual,1293.63
ORD_1459,Impresora,Accesorios,3,539.26,2025-09-04,Sur,Gobierno,1617.77
ORD_1460,Impresora,Accesorios,5,1416.5,2025-08-17,Sur,Gobierno,7082.51
ORD_1461,Teclado,Accesorios,3,1202.81,2025-09-26,Este,Gobierno,3608.42
ORD_1462,Tablet,Electrónicos,3,1081.43,2025-09-16,Oeste,Individual,3244.3
ORD_1463,Impresora,Accesorios,1,1345.91,2025-09-13,Norte,Gobierno,1345.91
ORD_1464,Laptop,Electrónicos,4,456.39,2025-10-14,Norte,Gobierno,1825.55
ORD_1465,Auriculares,Accesorios,2,405.38,2025-09-11,Este,Empresa,810.75
ORD_1466,Laptop,Electrónicos,4,1443.44,2025-08-13,Sur,Empresa,5773.74
ORD_1467,Teclado,Accesorios,5,1150.32,2025-09-17,Norte,Gobierno,5751.6
ORD_1468,Teclado,Accesorios,2,1458.21,2025-08-19,Norte,Individual,2916.43
ORD_1469,Smartphone,Electrónicos,3,1483.96,2025-07-24,Oeste,Individual,4451.88
ORD_1470,Tablet,Electrónicos,4,201.27,2025-09-21,Sur,Individual,805.09
ORD_1471,Teclado,Accesorios,5,1310.51,2025-08-14,Este,Gobierno,6552.54
ORD_1472,Mouse,Accesorios,2,1496.01,2025-09-09,Sur,Empresa,2992.02
ORD_1473,Laptop,Electrónicos,1,1256.91,2025-10-03,Norte,Empresa,1256.91
ORD_1474,Mouse,Accesorios,3,1208.72,2025-10-10,Este,Individual,3626.17
ORD_1475,Smartphone,Electrónicos,4,1465.17,2025-08-12,Oeste,Gobierno,5860.66
ORD_1476,Laptop,Electrónicos,2,318.76,2025-07-24,Este,Gobierno,637.53
ORD_1477,Monitor,Accesorios,1,663.59,2025-10-12,Sur,Empresa,663.59
ORD_1478,Impresora,Accesorios,3,942.66,2025-09-26,Norte,Empresa,2827.99
ORD_1479,Auriculares,Accesorios,3,1116.18,2025-09-12,Norte,Empresa,3348.53
ORD_1480,Auriculares,Accesorios,2,1443.56,2025-09-17,Este,Individual,2887.11
ORD_1481,Teclado,Accesorios,5,656.86,2025-08-31,Norte,Empresa,3284.31
ORD_1482,Auriculares,Accesorios,2,1355.11,2025-08-04,Sur,Individual,2710.22
ORD_1483,Laptop,Electrónicos,2,844.23,2025-07-24,Este,Empresa,1688.47
ORD_1484,Smartphone,Electrónicos,2,1353.74,2025-08-21,Este,Gobierno,2707.48
ORD_1485,Teclado,Accesorios,4,374.0,2025-08-08,Este,Empresa,1496.01
ORD_1486,Auriculares,Accesorios,2,274.64,2025-08-17,Norte,Individual,549.29
ORD_1487,Laptop,Electrónicos,3,120.26,2025-08-04,Sur,Gobierno,360.79
ORD_1488,Tablet,Electrónicos,4,152.8,2025-10-13,Norte,Individual,611.2
ORD_1489,Auriculares,Accesorios,3,1314.39,2025-09-10,Norte,Individual,3943.18
ORD_1490,Impresora,Accesorios,1,794.04,2025-08-25,Sur,Empresa,794.04
ORD_1491,Monitor,Accesorios,4,351.98,2025-09-08,Este,Gobierno,1407.91
ORD_1492,Auriculares,Accesorios,4,224.43,2025-08-12,Oeste,Gobierno,897.71
ORD_1493,Tablet,Electrónicos,2,497.62,2025-07-24,Sur,Individual,995.24
ORD_1494,Impresora,Accesorios,1,788.61,2025-08-21,Sur,Individual,788.61
ORD_1495,Tablet,Electrónicos,4,395.01,2025-09-10,Norte,Empresa,1580.04
ORD_1496,Smartphone,Electrónicos,4,770.98,2025-08-24,Este,Individual,3083.91
ORD_1497,Teclado,Accesorios,4,1214.79,2025-08-29,Oeste,Individual,4859.16
ORD_1498,Smartphone,Electrónicos,1,936.46,2025-09-04,Oeste,Individual,936.46
ORD_1499,Teclado,Accesorios,1,1093.68,2025-10-13,Oeste,Empresa,1093.68
ORD_1500,Mouse,Accesorios,3,412.35,2025-09-04,Sur,Individual,1237.04
ORD_1501,Tablet,Electrónicos,1,276.89,2025-10-20,Este,Individual,276.89
ORD_1502,Impresora,Accesorios,5,457.09,2025-08-27,Sur,Gobierno,2285.44
ORD_1503,Smartphone,Electrónicos,2,114.45,2025-08-31,Oeste,Individual,228.9
ORD_1504,Auriculares,Accesorios,1,895.25,2025-10-03,Sur,Empresa,895.25
ORD_1505,Monitor,Accesorios,1,340.48,2025-07-26,Sur,Individual,340.48
ORD_1506,Mouse,Accesorios,5,503.95,2025-10-08,Sur,Gobierno,2519.75
ORD_1507,Teclado,Accesorios,1,1181.2,2025-10-13,Este,Individual,1181.2
ORD_1508,Auriculares,Accesorios,1,652.04,2025-10-15,Oeste,Empresa,652.04
ORD_1509,Teclado,Accesorios,2,207.79,2025-07-26,Norte,Empresa,415.57
ORD_1510,Auriculares,Accesorios,5,1160.0,2025-09-02,Norte,Empresa,5799.99
ORD_1511,Mouse,Accesorios,1,889.83,2025-10-18,Oeste,Empresa,889.83
ORD_1512,Laptop,Electrónicos,2,86.48,2025-08-25,Oeste,Empresa,172.97
ORD_1513,Impresora,Accesorios,3,1053.54,2025-10-20,Sur,Gobierno,3160.61
ORD_1514,Tablet,Electrónicos,2,423.63,2025-08-08,Norte,Individual,847.26
ORD_1515,Teclado,Accesorios,5,738.43,2025-08-14,Oeste,Empresa,3692.15
ORD_1516,Teclado,Accesorios,4,791.52,2025-09-11,Norte,Empresa,3166.07
ORD_1517,Smartphone,Electrónicos,2,882.82,2025-08-20,Norte,Individual,1765.65
ORD_1518,Teclado,Accesorios,3,909.3,2025-07-26,Norte,Individual,2727.9
ORD_1519,Tablet,Electrónicos,5,408.54,2025-09-18,Norte,Gobierno,2042.72
ORD_1520,Monitor,Accesorios,2,998.69,2025-10-19,Sur,Individual,1997.39
ORD_1521,Smartphone,Electrónicos,2,569.97,2025-10-05,Este,Individual,1139.94
ORD_1522,Smartphone,Electrónicos,2,1465.49,2025-09-16,Oeste,Gobierno,2930.98
ORD_1523,Impresora,Accesorios,2,1008.23,2025-08-13,Sur,Gobierno,2016.47
ORD_1524,Mouse,Accesorios,2,1129.96,2025-09-18,Norte,Gobierno,2259.93
ORD_1525,Teclado,Accesorios,5,326.66,2025-08-30,Norte,Individual,1633.3
ORD_1526,Impresora,Accesorios,4,52.08,2025-07-30,Oeste,Empresa,208.32
ORD_1527,Laptop,Electrónicos,5,987.82,2025-08-06,Sur,Empresa,4939.12
ORD_1528,Teclado,Accesorios,3,1398.92,2025-10-07,Oeste,Gobierno,4196.77
ORD_1529,Impresora,Accesorios,2,425.74,2025-08-14,Sur,Gobierno,851.48
ORD_1530,Teclado,Accesorios,5,110.67,2025-10-21,Norte,Gobierno,553.33
ORD_1531,Monitor,Accesorios,5,900.44,2025-07-28,Oeste,Empresa,4502.21
ORD_1532,Laptop,Electrónicos,5,748.09,2025-09-29,Oeste,Gobierno,3740.44
ORD_1533,Mouse,Accesorios,5,968.92,2025-10-15,Este,Individual,4844.59
ORD_1534,Smartphone,Electrónicos,1,360.2,2025-10-04,Este,Gobierno,360.2
ORD_1535,Teclado,Accesorios,1,1493.37,2025-08-05,Norte,Empresa,1493.37
ORD_1536,Mouse,Accesorios,1,382.69,2025-09-02,Este,Empresa,382.69
ORD_1537,Impresora,Accesorios,2,643.92,2025-10-12,Este,Gobierno,1287.85
ORD_1538,Tablet,Electrónicos,4,480.04,2025-08-03,Oeste,Empresa,1920.17
ORD_1539,Laptop,Electrónicos,2,1297.87,2025-10-17,Este,Empresa,2595.75
ORD_1540,Tablet,Electrónicos,1,1275.63,2025-10-09,Oeste,Gobierno,1275.63
ORD_1541,Mouse,Accesorios,2,1308.25,2025-08-01,Norte,Empresa,2616.5
ORD_1542,Tablet,Electrónicos,4,621.93,2025-10-14,Sur,Gobierno,2487.73
ORD_1543,Smartphone,Electrónicos,4,901.57,2025-08-08,Este,Individual,3606.3
ORD_1544,Teclado,Accesorios,3,944.94,2025-08-01,Oeste,Gobierno,2834.81
ORD_1545,Auriculares,Accesorios,2,811.52,2025-10-20,Oeste,Gobierno,1623.04
ORD_1546,Impresora,Accesorios,2,330.69,2025-10-12,Este,Gobierno,661.38
ORD_1547,Smartphone,Electrónicos,2,717.03,2025-09-26,Sur,Empresa,1434.06
ORD_1548,Auriculares,Accesorios,4,409.44,2025-09-22,Norte,Gobierno,1637.76
ORD_1549,Monitor,Accesorios,2,298.09,2025-10-03,Sur,Individual,596.17
ORD_1550,Mouse,Accesorios,1,1035.16,2025-07-25,Este,Individual,1035.16
ORD_1551,Monitor,Accesorios,5,67.54,2025-09-28,Este,Empresa,337.69
ORD_1552,Monitor,Accesorios,5,1300.28,2025-07-28,Oeste,Gobierno,6501.42
ORD_1553,Laptop,Electrónicos,1,1454.7,2025-09-04,Norte,Individual,1454.7
ORD_1554,Laptop,Electrónicos,2,755.26,2025-08-09,Norte,Individual,1510.51
ORD_1555,Teclado,Accesorios,5,1441.67,2025-10-04,Este,Individual,7208.37
ORD_1556,Monitor,Accesorios,4,1032.11,2025-09-07,Oeste,Gobierno,4128.42
ORD_1557,Laptop,Electrónicos,4,332.92,2025-08-23,Sur,Gobierno,1331.68
ORD_1558,Mouse,Accesorios,3,970.66,2025-08-13,Norte,Empresa,2911.99
ORD_1559,Laptop,Electrónicos,5,720.84,2025-09-28,Oeste,Individual,3604.21
ORD_1560,Mouse,Accesorios,1,1062.67,2025-10-20,Norte,Empresa,1062.67
ORD_1561,Impresora,Accesorios,1,1204.4,2025-10-02,Oeste,Individual,1204.4
ORD_1562,Laptop,Electrónicos,1,790.53,2025-09-27,Oeste,Empresa,790.53
ORD_1563,Impresora,Accesorios,1,1428.47,2025-08-02,Sur,Gobierno,1428.47
ORD_1564,Laptop,Electrónicos,4,938.48,2025-10-20,Este,Empresa,3753.92
ORD_1565,Teclado,Accesorios,3,666.52,2025-07-25,Norte,Individual,1999.57
ORD_1566,Teclado,Accesorios,2,697.19,2025-08-09,Norte,Individual,1394.37
ORD_1567,Monitor,Accesorios,5,152.3,2025-08-01,Sur,Individual,761.52
ORD_1568,Tablet,Electrónicos,5,485.16,2025-10-05,Sur,Empresa,2425.82
ORD_1569,Monitor,Accesorios,2,285.66,2025-08-25,Sur,Individual,571.32
ORD_1570,Smartphone,Electrónicos,2,340.01,2025-07-25,Sur,Empresa,680.02
ORD_1571,Monitor,Accesorios,2,426.59,2025-08-28,Sur,Gobierno,853.18
ORD_1572,Monitor,Accesorios,4,1016.04,2025-09-15,Norte,Gobierno,4064.15
ORD_1573,Smartphone,Electrónicos,3,1290.3,2025-08-29,Sur,Empresa,3870.91
ORD_1574,Smartphone,Electrónicos,4,737.12,2025-08-11,Norte,Empresa,2948.5
ORD_1575,Tablet,Electrónicos,2,239.52,2025-08-15,Este,Empresa,479.05
ORD_1576,Impresora,Accesorios,2,1475.65,2025-09-27,Sur,Gobierno,2951.3
ORD_1577,Smartphone,Electrónicos,3,1499.16,2025-08-18,Oeste,Individual,4497.47
ORD_1578,Impresora,Accesorios,2,343.35,2025-09-09,Sur,Individual,686.7
ORD_1579,Mouse,Accesorios,4,1483.12,2025-08-23,Norte,Gobierno,5932.5
ORD_1580,Laptop,Electrónicos,3,533.56,2025-09-27,Este,Individual,1600.67
ORD_1581,Tablet,Electrónicos,2,554.97,2025-10-08,Oeste,Gobierno,1109.94
ORD_1582,Teclado,Accesorios,2,107.58,2025-10-17,Oeste,Empresa,215.17
ORD_1583,Teclado,Accesorios,5,402.47,2025-08-27,Norte,Gobierno,2012.36
ORD_1584,Mouse,Accesorios,3,179.9,2025-08-06,Este,Individual,539.69
ORD_1585,Smartphone,Electrónicos,3,677.31,2025-08-03,Oeste,Gobierno,2031.93
ORD_1586,Mouse,Accesorios,3,1087.54,2025-08-09,Norte,Empresa,3262.61
ORD_1587,Smartphone,Electrónicos,5,1492.06,2025-08-26,Oeste,Empresa,7460.29
ORD_1588,Laptop,Electrónicos,4,845.32,2025-08-13,Oeste,Gobierno,3381.29
ORD_1589,Tablet,Electrónicos,5,1171.01,2025-09-21,Oeste,Empresa,5855.06
ORD_1590,Impresora,Accesorios,3,1202.27,2025-10-06,Oeste,Individual,3606.81
ORD_1591,Laptop,Electrónicos,4,589.38,2025-08-28,Este,Individual,2357.5
ORD_1592,Laptop,Electrónicos,1,1201.84,2025-10-09,Sur,Empresa,1201.84
ORD_1593,Laptop,Electrónicos,4,807.25,2025-10-15,Sur,Individual,3229.01
ORD_1594,Teclado,Accesorios,3,1240.36,2025-09-24,Sur,Individual,3721.09
ORD_1595,Tablet,Electrónicos,5,799.29,2025-09-09,Sur,Individual,3996.47
ORD_1596,Mouse,Accesorios,1,85.08,2025-10-16,Este,Gobierno,85.08
ORD_1597,Tablet,Electrónicos,3,1427.89,2025-07-24,Este,Gobierno,4283.66
ORD_1598,Auriculares,Accesorios,4,353.76,2025-09-01,Este,Gobierno,1415.03
ORD_1599,Laptop,Electrónicos,2,1003.42,2025-08-19,Norte,Gobierno,2006.85
ORD_1600,Auriculares,Accesorios,1,1167.43,2025-10-07,Sur,Empresa,1167.43
ORD_1601,Teclado,Accesorios,2,601.5,2025-10-18,Este,Individual,1203.0
ORD_1602,Smartphone,Electrónicos,3,669.08,2025-08-30,Este,Empresa,2007.23
ORD_1603,Impresora,Accesorios,2,633.61,2025-09-17,Este,Gobierno,1267.22
ORD_1604,Monitor,Accesorios,5,447.25,2025-09-16,Sur,Empresa,2236.24
ORD_1605,Smartphone,Electrónicos,1,537.81,2025-09-19,Oeste,Gobierno,537.81
ORD_1606,Auriculares,Accesorios,4,854.6,2025-10-07,Sur,Individual,3418.41
ORD_1607,Teclado,Accesorios,1,649.61,2025-09-21,Este,Empresa,649.61
ORD_1608,Monitor,Accesorios,4,983.65,2025-10-02,Este,Empresa,3934.61
