order_id,product,category,quantity,unit_price,sale_date,region,customer_type,total_sale
ORD_1305,Mouse,Accesorios,5,1205.54,2025-10-11,Sur,Gobierno,6027.7
ORD_1306,Auriculares,Accesorios,1,250.99,2025-08-30,Este,Gobierno,250.99
ORD_1307,Mouse,Accesorios,2,912.78,2025-09-30,Este,Empresa,1825.57
ORD_1308,Impresora,Accesorios,1,1378.15,2025-10-16,Norte,Empresa,1378.15
ORD_1309,Auriculares,Accesorios,1,1229.21,2025-09-27,Este,Gobierno,1229.21
ORD_1310,Impresora,Accesorios,1,188.81,2025-09-06,Sur,Empresa,188.81
ORD_1311,Laptop,Electrónicos,3,721.08,2025-07-29,Sur,Individual,2163.23
ORD_1312,Laptop,Electrónicos,3,672.13,2025-10-06,Norte,Gobierno,2016.39
ORD_1313,Teclado,Accesorios,5,356.44,2025-09-22,Norte,Individual,1782.22
ORD_1314,Laptop,Electrónicos,3,187.21,2025-10-19,Norte,Gobierno,561.64
ORD_1315,Tablet,Electrónicos,3,680.09,2025-07-23,Este,Gobierno,2040.27
ORD_1316,Impresora,Accesorios,2,498.27,2025-08-09,Este,Empresa,996.54
ORD_1317,Laptop,Electrónicos,4,207.82,2025-09-28,Oeste,Individual,831.3
ORD_1318,Mouse,Accesorios,4,751.73,2025-08-25,Oeste,Empresa,3006.91
ORD_1319,Mouse,Accesorios,1,135.66,2025-07-29,Este,Gobierno,135.66
ORD_1320,Mouse,Accesorios,3,1360.77,2025-09-02,Este,Gobierno,4082.3
ORD_1321,Laptop,Electrónicos,2,383.38,2025-07-24,Oeste,Gobierno,766.76
ORD_1322,Auriculares,Accesorios,4,767.32,2025-10-07,Sur,Gobierno,3069.29
ORD_1323,Tablet,Electrónicos,3,1158.46,2025-08-06,Oeste,Empresa,3475.37
ORD_1324,Laptop,Electrónicos,5,740.99,2025-08-22,Oeste,Individual,3704.97
ORD_1325,Mouse,Accesorios,4,1029.2,2025-09-12,Sur,Gobierno,4116.8
ORD_1326,Impresora,Accesorios,1,1333.92,2025-08-28,Norte,Empresa,1333.92
ORD_1327,Mouse,Accesorios,1,1227.63,2025-09-14,Oeste,Gobierno,1227.63
ORD_1328,Auriculares,Accesorios,2,1161.42,2025-09-07,Norte,Gobierno,2322.83
ORD_1329,Tablet,Electrónicos,4,492.69,2025-08-15,Este,Empresa,1970.76
ORD_1330,Teclado,Accesorios,2,1099.19,2025-07-31,Este,Gobierno,2198.39
ORD_1331,Laptop,Electrónicos,2,342.69,2025-10-08,Sur,Empresa,685.37
ORD_1332,Auriculares,Accesorios,5,258.83,2025-09-17,Norte,Empresa,1294.14
ORD_1333,Mouse,Accesorios,2,1200.25,2025-09-07,Oeste,Gobierno,2400.5
ORD_1334,Impresora,Accesorios,1,225.69,2025-09-24,Oeste,Individual,225.69
ORD_1335,Laptop,Electrónicos,1,991.41,2025-08-31,Norte,Individual,991.41
ORD_1336,Auriculares,Accesorios,3,458.53,2025-07-31,Sur,Gobierno,1375.59
ORD_1337,Tablet,Electrónicos,3,397.25,2025-10-14,Sur,Empresa,1191.74
ORD_1338,Tablet,Electrónicos,3,1279.77,2025-09-08,Norte,Empresa,3839.3
ORD_1339,Monitor,Accesorios,2,995.0,2025-08-03,Norte,Individual,1990.01
ORD_1340,Teclado,Accesorios,5,702.91,2025-08-17,Oeste,Gobierno,3514.54
ORD_1341,Laptop,Electrónicos,5,1139.7,2025-10-06,Sur,Gobierno,5698.5
ORD_1342,Impresora,Accesorios,5,121.97,2025-08-23,Norte,Gobierno,609.84
ORD_1343,Monitor,Accesorios,2,822.69,2025-08-04,Oeste,Individual,1645.38
ORD_1344,Tablet,Electrónicos,4,1425.71,2025-08-09,Este,Individual,5702.84
ORD_1345,Laptop,Electrónicos,4,503.22,2025-08-25,Oeste,Empresa,2012.87
ORD_1346,Teclado,Accesorios,4,718.02,2025-09-19,Este,Gobierno,2872.09
ORD_1347,Teclado,Accesorios,4,1063.29,2025-09-23,Norte,Gobierno,4253.15
ORD_1348,Impresora,Accesorios,1,584.25,2025-08-05,Este,Individual,584.25
ORD_1349,Auriculares,Accesorios,3,1437.29,2025-07-23,Este,Empresa,4311.88
ORD_1350,Impresora,Accesorios,2,166.48,2025-10-19,Sur,Individual,332.97
ORD_1351,Mouse,Accesorios,5,1476.18,2025-09-29,Norte,Individual,7380.92
ORD_1352,Monitor,Accesorios,5,189.24,2025-10-07,Sur,Gobierno,946.22
ORD_1353,Laptop,Electrónicos,5,1000.34,2025-07-30,Norte,Individual,5001.69
ORD_1354,Laptop,Electrónicos,1,511.82,2025-09-21,Sur,Gobierno,511.82
ORD_1355,Impresora,Accesorios,3,576.88,2025-09-24,Sur,Gobierno,1730.64
ORD_1356,Smartphone,Electrónicos,3,340.25,2025-09-11,Sur,Individual,1020.74
ORD_1357,Auriculares,Accesorios,3,445.07,2025-09-14,Este,Individual,1335.2
ORD_1358,Monitor,Accesorios,4,429.32,2025-10-11,Oeste,Gobierno,1717.29
ORD_1359,Teclado,Accesorios,5,345.3,2025-09-19,Sur,Gobierno,1726.5
ORD_1360,Impresora,Accesorios,5,1384.17,2025-09-10,Sur,Empresa,6920.86
ORD_1361,Smartphone,Electrónicos,5,1479.23,2025-08-26,Norte,Individual,7396.17
ORD_1362,Mouse,Accesorios,5,1065.06,2025-09-20,Norte,Empresa,5325.29
ORD_1363,Impresora,Accesorios,1,257.67,2025-07-28,Este,Gobierno,257.67
ORD_1364,Teclado,Accesorios,3,1368.56,2025-08-08,Este,Empresa,4105.68
ORD_1365,Laptop,Electrónicos,3,955.46,2025-09-30,Oeste,Empresa,2866.39
ORD_1366,Smartphone,Electrónicos,3,78.34,2025-09-09,Norte,Gobierno,235.01
ORD_1367,Laptop,Electrónicos,2,787.03,2025-08-07,Sur,Gobierno,1574.06
ORD_1368,Smartphone,Electrónicos,1,367.22,2025-09-11,Oeste,Empresa,367.22
ORD_1369,Mouse,Accesorios,4,224.98,2025-10-19,Este,Gobierno,899.91
ORD_1370,Mouse,Accesorios,1,952.06,2025-07-29,Este,Individual,952.06
ORD_1371,Laptop,Electrónicos,1,191.91,2025-08-16,Sur,Empresa,191.91
ORD_1372,Smartphone,Electrónicos,5,581.67,2025-08-15,Oeste,Empresa,2908.34
ORD_1373,Smartphone,Electrónicos,5,699.72,2025-08-01,Sur,Gobierno,3498.61
ORD_1374,Monitor,Accesorios,3,235.59,2025-10-04,Este,Empresa,706.76
ORD_1375,Laptop,Electrónicos,1,1121.83,2025-10-06,Sur,Individual,1121.83
ORD_1376,Auriculares,Accesorios,1,1231.8,2025-07-30,Norte,Empresa,1231.8
ORD_1377,Tablet,Electrónicos,4,1471.12,2025-08-30,Oeste,Empresa,5884.5
ORD_1378,Tablet,Electrónicos,5,769.98,2025-08-16,Norte,Individual,3849.89
ORD_1379,Monitor,Accesorios,5,198.88,2025-08-22,Oeste,Empresa,994.41
ORD_1380,Monitor,Accesorios,3,1224.52,2025-10-07,Sur,Individual,3673.56
ORD_1381,Auriculares,Accesorios,5,1165.99,2025-07-28,Este,Gobierno,5829.97
ORD_1382,Mouse,Accesorios,1,377.5,2025-10-01,Este,Gobierno,377.5
ORD_1383,Mouse,Accesorios,4,665.97,2025-08-11,Norte,Empresa,2663.88
ORD_1384,Teclado,Accesorios,1,829.44,2025-07-24,Norte,Gobierno,829.44
ORD_1385,Tablet,Electrónicos,3,1226.85,2025-08-17,Norte,Gobierno,3680.56
ORD_1386,Impresora,Accesorios,4,1278.2,2025-10-19,Oeste,Empresa,5112.79
ORD_1387,Auriculares,Accesorios,5,1033.81,2025-09-15,Sur,Gobierno,5169.07
ORD_1388,Laptop,Electrónicos,5,948.31,2025-09-19,Sur,Gobierno,4741.57
ORD_1389,Smartphone,Electrónicos,1,205.07,2025-08-15,Oeste,Individual,205.07
ORD_1390,Auriculares,Accesorios,2,928.68,2025-08-18,Oeste,Empresa,1857.35
ORD_1391,Mouse,Accesorios,2,492.21,2025-08-26,Sur,Empresa,984.42
ORD_1392,Smartphone,Electrónicos,3,293.35,2025-07-26,Norte,Gobierno,880.06
ORD_1393,Auriculares,Accesorios,1,1187.96,2025-08-17,Este,Empresa,1187.96
ORD_1394,Tablet,Electrónicos,1,771.72,2025-08-31,Este,Empresa,771.72
ORD_1395,Smartphone,Electrónicos,3,1365.92,2025-09-24,Oeste,Gobierno,4097.75
ORD_1396,Teclado,Accesorios,4,754.44,2025-10-17,Sur,Empresa,3017.75
ORD_1397,Auriculares,Accesorios,2,1198.57,2025-08-24,Este,Gobierno,2397.14
ORD_1398,Teclado,Accesorios,4,1290.89,2025-08-04,Este,Individual,5163.55
ORD_1399,Monitor,Accesorios,4,73.24,2025-08-23,Sur,Individual,292.98
ORD_1400,Impresora,Accesorios,2,982.93,2025-08-13,Este,Empresa,1965.86
ORD_1401,Smartphone,Electrónicos,2,1310.12,2025-09-30,Este,Individual,2620.24
ORD_1402,Monitor,Accesorios,2,345.93,2025-10-05,Norte,Empresa,691.86
ORD_1403,Auriculares,Accesorios,1,456.32,2025-09-15,Este,Gobierno,456.32
ORD_1404,Auriculares,Accesorios,2,875.41,2025-10-12,Oeste,Individual,1750.83
ORD_1405,Tablet,Electrónicos,4,1028.67,2025-08-17,Norte,Empresa,4114.68
ORD_1406,Monitor,Accesorios,1,870.13,2025-10-01,Oeste,Empresa,870.13
ORD_1407,Teclado,Accesorios,5,910.32,2025-08-24,Este,Empresa,4551.58
ORD_1408,Impresora,Accesorios,3,583.44,2025-08-24,Norte,Empresa,1750.32
ORD_1409,Monitor,Accesorios,3,488.63,2025-08-10,Este,Empresa,1465.88
ORD_1410,Laptop,Electrónicos,3,1432.2,2025-09-29,Este,Gobierno,4296.59
ORD_1411,Auriculares,Accesorios,2,830.16,2025-10-18,Este,Empresa,1660.32
ORD_1412,Smartphone,Electrónicos,2,1226.86,2025-09-13,Sur,Individual,2453.73
ORD_1413,Smartphone,Electrónicos,4,941.98,2025-08-03,Oeste,Gobierno,3767.93
ORD_1414,Impresora,Accesorios,5,1346.01,2025-10-08,Oeste,Individual,6730.06
ORD_1415,Laptop,Electrónicos,1,347.55,2025-09-21,Oeste,Individual,347.55
ORD_1416,Tablet,Electrónicos,2,407.65,2025-09-14,Oeste,Empresa,815.3
ORD_1417,Teclado,Accesorios,3,1093.28,2025-08-05,Oeste,Gobierno,3279.83
ORD_1418,Teclado,Accesorios,2,648.33,2025-09-10,Norte,Empresa,1296.65
ORD_1419,Smartphone,Electrónicos,5,1225.93,2025-09-23,Este,Individual,6129.67
ORD_1420,Impresora,Accesorios,5,618.73,2025-07-23,Este,Individual,3093.64
ORD_1421,Impresora,Accesorios,2,1289.7,2025-10-12,Norte,Individual,2579.4
ORD_1422,Laptop,Electrónicos,5,925.77,2025-07-30,Oeste,Empresa,4628.87
ORD_1423,Laptop,Electrónicos,5,1106.83,2025-07-24,Oeste,Empresa,5534.13
ORD_1424,Laptop,Electrónicos,2,1443.2,2025-08-28,Oeste,Individual,2886.41
ORD_1425,Smartphone,Electrónicos,5,1011.65,2025-08-14,Este,Individual,5058.26
ORD_1426,Impresora,Accesorios,1,290.63,2025-09-02,Norte,Individual,290.63
ORD_1427,Mouse,Accesorios,3,121.98,2025-07-27,Este,Gobierno,365.95
ORD_1428,Smartphone,Electrónicos,4,1140.83,2025-08-28,Sur,Gobierno,4563.32
ORD_1429,Smartphone,Electrónicos,1,218.61,2025-10-09,Este,Individual,218.61
ORD_1430,Teclado,Accesorios,5,432.17,2025-10-10,Este,Gobierno,2160.85
ORD_1431,Mouse,Accesorios,2,899.85,2025-09-30,Norte,Individual,1799.71
ORD_1432,Impresora,Accesorios,3,279.04,2025-09-03,Este,Empresa,837.11
ORD_1433,Monitor,Accesorios,5,66.55,2025-08-03,Sur,Individual,332.73
ORD_1434,Impresora,Accesorios,4,673.72,2025-09-29,Oeste,Gobierno,2694.87
ORD_1435,Mouse,Accesorios,4,137.95,2025-09-11,Norte,Empresa,551.78
ORD_1436,Monitor,Accesorios,2,436.26,2025-09-03,Sur,Gobierno,872.53
ORD_1437,Teclado,Accesorios,4,1412.95,2025-08-07,Este,Empresa,5651.8
ORD_1438,Mouse,Accesorios,2,411.11,2025-09-29,Norte,Individual,822.22
ORD_1439,Monitor,Accesorios,1,412.31,2025-07-23,Sur,Gobierno,412.31
ORD_1440,Auriculares,Accesorios,2,108.39,2025-09-13,Oeste,Gobierno,216.78
ORD_1441,Tablet,Electrónicos,3,317.69,2025-07-28,Oeste,Individual,953.08
ORD_1442,Tablet,Electrónicos,1,318.91,2025-09-22,Norte,Empresa,318.91
ORD_1443,Auriculares,Accesorios,5,140.49,2025-09-21,Sur,Individual,702.45
ORD_1444,Smartphone,Electrónicos,3,663.4,2025-10-15,Este,Gobierno,1990.21
ORD_1445,Auriculares,Accesorios,4,50.8,2025-09-02,Este,Empresa,203.18
ORD_1446,Tablet,Electrónicos,5,1096.51,2025-10-15,Sur,Empresa,5482.53
ORD_1447,Impresora,Accesorios,3,1270.62,2025-09-18,Este,Individual,3811.85
ORD_1448,Smartphone,Electrónicos,1,968.28,2025-08-03,Sur,Gobierno,968.28
ORD_1449,Mouse,Accesorios,2,325.45,2025-09-19,Este,Empresa,650.91
ORD_1450,Smartphone,Electrónicos,2,497.82,2025-10-18,Norte,Individual,995.64
ORD_1451,Monitor,Accesorios,1,108.51,2025-10-02,Norte,Individual,108.51
ORD_1452,Mouse,Accesorios,3,1170.33,2025-09-05,Oeste,Gobierno,3510.99
ORD_1453,Teclado,Accesorios,5,750.08,2025-10-01,Oeste,Empresa,3750.41
ORD_1454,Mouse,Accesorios,2,132.33,2025-07-30,Este,Gobierno,264.65
ORD_1455,Tablet,Electrónicos,3,683.86,2025-08-31,Norte,Gobierno,2051.58
ORD_1456,Tablet,Electrónicos,2,1408.51,2025-08-21,Oeste,Gobierno,2817.01
ORD_1457,Laptop,Electrónicos,3,644.11,2025-09-12,Sur,Individual,1932.32
ORD_1458,Monitor,Accesorios,5,973.05,2025-08-19,Sur,Individual,4865.23
ORD_1459,Teclado,Accesorios,1,468.12,2025-08-24,Norte,Individual,468.12
ORD_1460,Tablet,Electrónicos,1,851.45,2025-08-23,Este,Individual,851.45
ORD_1461,Mouse,Accesorios,5,167.11,2025-08-14,Norte,Empresa,835.57
ORD_1462,Impresora,Accesorios,3,693.06,2025-10-03,Norte,Gobierno,2079.18
ORD_1463,Mouse,Accesorios,5,561.18,2025-08-16,Este,Individual,2805.88
ORD_1464,Teclado,Accesorios,3,88.02,2025-10-17,Oeste,Individual,264.06
ORD_1465,Laptop,Electrónicos,1,573.07,2025-09-16,Oeste,Empresa,573.07
ORD_1466,Auriculares,Accesorios,4,140.69,2025-08-08,Sur,Gobierno,562.77
ORD_1467,Laptop,Electrónicos,2,369.4,2025-09-30,Este,Gobierno,738.79
ORD_1468,Laptop,Electrónicos,4,1297.49,2025-08-26,Norte,Gobierno,5189.96
ORD_1469,Tablet,Electrónicos,5,1217.32,2025-09-26,Norte,Individual,6086.61
ORD_1470,Laptop,Electrónicos,1,991.59,2025-08-28,Norte,Empresa,991.59
ORD_1471,Mouse,Accesorios,4,193.14,2025-08-05,Sur,Empresa,772.55
ORD_1472,Tablet,Electrónicos,1,1099.03,2025-08-03,Norte,Gobierno,1099.03
ORD_1473,Laptop,Electrónicos,4,1216.88,2025-09-27,Oeste,Individual,4867.5
ORD_1474,Tablet,Electrónicos,5,835.21,2025-08-11,Sur,Gobierno,4176.07
ORD_1475,Laptop,Electrónicos,2,1140.39,2025-08-01,Este,Gobierno,2280.78
ORD_1476,Tablet,Electrónicos,1,827.02,2025-09-18,Oeste,Individual,827.02
ORD_1477,Smartphone,Electrónicos,5,1241.97,2025-08-04,Norte,Individual,6209.84
ORD_1478,Smartphone,Electrónicos,2,780.26,2025-08-26,Oeste,Gobierno,1560.51
ORD_1479,Monitor,Accesorios,3,248.51,2025-09-18,Sur,Gobierno,745.52
ORD_1480,Tablet,Electrónicos,3,939.48,2025-07-31,Norte,Gobierno,2818.45
ORD_1481,Monitor,Accesorios,3,805.3,2025-10-14,Este,Empresa,2415.9
ORD_1482,Laptop,Electrónicos,4,573.05,2025-10-11,Sur,Gobierno,2292.18
ORD_1483,Impresora,Accesorios,1,1310.59,2025-08-18,Oeste,Individual,1310.59
ORD_1484,Monitor,Accesorios,4,909.19,2025-10-10,Oeste,Gobierno,3636.76
ORD_1485,Mouse,Accesorios,2,754.19,2025-10-07,Oeste,Empresa,1508.37
ORD_1486,Impresora,Accesorios,3,1156.6,2025-09-06,Norte,Empresa,3469.8
ORD_1487,Laptop,Electrónicos,2,1073.09,2025-09-14,Este,Gobierno,2146.17
ORD_1488,Teclado,Accesorios,2,1420.56,2025-08-03,Norte,Gobierno,2841.13
ORD_1489,Tablet,Electrónicos,5,644.12,2025-08-16,Sur,Gobierno,3220.62
ORD_1490,Auriculares,Accesorios,1,868.77,2025-10-05,Oeste,Empresa,868.77
ORD_1491,Laptop,Electrónicos,3,229.26,2025-10-16,Sur,Individual,687.77
ORD_1492,Tablet,Electrónicos,3,822.26,2025-09-24,Este,Gobierno,2466.79
ORD_1493,Tablet,Electrónicos,5,898.13,2025-08-17,Oeste,Gobierno,4490.66
ORD_1494,Auriculares,Accesorios,4,200.11,2025-07-23,Este,Individual,800.46
ORD_1495,Auriculares,Accesorios,3,450.16,2025-10-14,Sur,Gobierno,1350.49
ORD_1496,Laptop,Electrónicos,5,657.16,2025-09-14,Sur,Individual,3285.8
ORD_1497,Impresora,Accesorios,4,340.41,2025-09-05,Norte,Empresa,1361.62
ORD_1498,Impresora,Accesorios,2,1126.91,2025-08-01,Oeste,Empresa,2253.81
ORD_1499,Laptop,Electrónicos,4,589.41,2025-10-13,Norte,Empresa,2357.64
ORD_1500,Monitor,Accesorios,4,1004.98,2025-08-20,Oeste,Individual,4019.91
ORD_1501,Monitor,Accesorios,4,484.05,2025-08-27,Norte,Gobierno,1936.2
ORD_1502,Impresora,Accesorios,3,623.45,2025-07-30,Este,Individual,1870.36
ORD_1503,Monitor,Accesorios,1,1248.78,2025-08-06,Norte,Gobierno,1248.78
ORD_1504,Mouse,Accesorios,2,495.36,2025-07-31,Oeste,Empresa,990.72
ORD_1505,Monitor,Accesorios,5,691.49,2025-08-08,Norte,Individual,3457.44
ORD_1506,Teclado,Accesorios,3,977.84,2025-09-09,Oeste,Gobierno,2933.53
ORD_1507,Auriculares,Accesorios,3,454.1,2025-09-05,Norte,Empresa,1362.31
ORD_1508,Auriculares,Accesorios,1,337.62,2025-08-30,Norte,Gobierno,337.62
ORD_1509,Laptop,Electrónicos,4,783.47,2025-09-18,Oeste,Empresa,3133.88
ORD_1510,Tablet,Electrónicos,4,1384.42,2025-09-02,Oeste,Individual,5537.68
ORD_1511,Impresora,Accesorios,3,108.26,2025-07-26,Oeste,Empresa,324.77
ORD_1512,Laptop,Electrónicos,4,236.2,2025-08-25,Este,Individual,944.81
ORD_1513,Auriculares,Accesorios,2,427.4,2025-07-25,Este,Empresa,854.81
ORD_1514,Mouse,Accesorios,5,1141.12,2025-07-23,Sur,Individual,5705.61
ORD_1515,Auriculares,Accesorios,3,933.85,2025-08-08,Oeste,Empresa,2801.54
ORD_1516,Monitor,Accesorios,5,1185.06,2025-10-03,Norte,Empresa,5925.28
ORD_1517,Mouse,Accesorios,5,423.39,2025-08-16,Sur,Individual,2116.95
ORD_1518,Tablet,Electrónicos,1,1204.55,2025-08-12,Sur,Gobierno,1204.55
ORD_1519,Smartphone,Electrónicos,1,391.07,2025-09-29,Norte,Gobierno,391.07
ORD_1520,Tablet,Electrónicos,3,501.58,2025-09-23,Oeste,Empresa,1504.75
ORD_1521,Mouse,Accesorios,3,387.14,2025-09-29,Este,Individual,1161.42
ORD_1522,Tablet,Electrónicos,3,1300.56,2025-10-11,Sur,Individual,3901.69
ORD_1523,Impresora,Accesorios,1,583.69,2025-08-11,Oeste,Empresa,583.69
ORD_1524,Laptop,Electrónicos,5,725.45,2025-08-26,Norte,Empresa,3627.24
ORD_1525,Laptop,Electrónicos,2,513.18,2025-09-23,Sur,Empresa,1026.36
ORD_1526,Monitor,Accesorios,4,795.55,2025-10-18,Sur,Empresa,3182.22
ORD_1527,Impresora,Accesorios,2,536.63,2025-10-06,Sur,Individual,1073.25
ORD_1528,Monitor,Accesorios,1,654.9,2025-09-28,Oeste,Individual,654.9
ORD_1529,Tablet,Electrónicos,5,1411.14,2025-09-11,Este,Individual,7055.72
ORD_1530,Laptop,Electrónicos,2,1122.02,2025-09-28,Este,Individual,2244.05
ORD_1531,Mouse,Accesorios,2,755.12,2025-09-06,Este,Gobierno,1510.24
ORD_1532,Auriculares,Accesorios,2,821.13,2025-08-03,Este,Gobierno,1642.26
ORD_1533,Impresora,Accesorios,4,228.79,2025-09-18,Oeste,Individual,915.16
ORD_1534,Auriculares,Accesorios,2,178.6,2025-09-18,Norte,Empresa,357.21
ORD_1535,Smartphone,Electrónicos,5,949.84,2025-09-04,Este,Individual,4749.21
ORD_1536,Teclado,Accesorios,3,671.81,2025-10-04,Norte,Empresa,2015.43
ORD_1537,Smartphone,Electrónicos,3,1038.95,2025-08-05,Este,Empresa,3116.85
ORD_1538,Monitor,Accesorios,2,1225.27,2025-10-02,Sur,Individual,2450.54
ORD_1539,Auriculares,Accesorios,3,687.06,2025-08-13,Oeste,Gobierno,2061.19
ORD_1540,Monitor,Accesorios,1,1200.6,2025-09-30,Sur,Empresa,1200.6
ORD_1541,Laptop,Electrónicos,2,817.03,2025-09-11,Norte,Empresa,1634.06
ORD_1542,Laptop,Electrónicos,5,1126.3,2025-10-11,Este,Empresa,5631.48
ORD_1543,Tablet,Electrónicos,1,702.54,2025-09-23,Oeste,Individual,702.54
ORD_1544,Tablet,Electrónicos,3,293.81,2025-08-12,Oeste,Gobierno,881.43
ORD_1545,Smartphone,Electrónicos,4,653.52,2025-08-09,Oeste,Individual,2614.07
ORD_1546,Teclado,Accesorios,1,661.04,2025-09-18,Este,Empresa,661.04
ORD_1547,Mouse,Accesorios,1,1486.13,2025-08-14,Sur,Individual,1486.13
ORD_1548,Mouse,Accesorios,1,688.95,2025-09-25,Norte,Gobierno,688.95
ORD_1549,Impresora,Accesorios,1,895.99,2025-08-02,Norte,Empresa,895.99
ORD_1550,Impresora,Accesorios,4,81.43,2025-08-17,Norte,Individual,325.74
ORD_1551,Tablet,Electrónicos,4,1084.43,2025-08-25,Este,Individual,4337.72
ORD_1552,Auriculares,Accesorios,1,191.52,2025-08-15,Oeste,Empresa,191.52
ORD_1553,Tablet,Electrónicos,2,1488.96,2025-08-12,Este,Gobierno,2977.91
ORD_1554,Monitor,Accesorios,4,1021.1,2025-10-16,Oeste,Gobierno,4084.38
ORD_1555,Mouse,Accesorios,5,1215.18,2025-09-25,Este,Gobierno,6075.91
ORD_1556,Smartphone,Electrónicos,3,185.53,2025-07-26,Oeste,Gobierno,556.58
ORD_1557,Teclado,Accesorios,2,124.22,2025-09-18,Oeste,Individual,248.45
ORD_1558,Teclado,Accesorios,4,1457.64,2025-08-12,Sur,Gobierno,5830.56
ORD_1559,Teclado,Accesorios,3,312.42,2025-08-31,Este,Empresa,937.25
ORD_1560,Impresora,Accesorios,4,512.58,2025-09-05,Sur,Individual,2050.3
ORD_1561,Teclado,Accesorios,1,473.05,2025-08-30,Norte,Individual,473.05
ORD_1562,Impresora,Accesorios,4,79.38,2025-08-07,Norte,Gobierno,317.53
ORD_1563,Auriculares,Accesorios,2,640.59,2025-10-07,Norte,Individual,1281.17
ORD_1564,Tablet,Electrónicos,2,454.99,2025-09-23,Sur,Gobierno,909.98
ORD_1565,Tablet,Electrónicos,2,337.75,2025-08-30,Este,Gobierno,675.5
ORD_1566,Laptop,Electrónicos,5,211.46,2025-10-06,Este,Empresa,1057.29
ORD_1567,Auriculares,Accesorios,1,842.76,2025-10-11,Norte,Empresa,842.76
ORD_1568,Mouse,Accesorios,1,1119.69,2025-08-11,Norte,Gobierno,1119.69
ORD_1569,Auriculares,Accesorios,2,840.18,2025-09-09,Este,Empresa,1680.36
ORD_1570,Teclado,Accesorios,4,342.73,2025-09-02,Norte,Gobierno,1370.91
ORD_1571,Monitor,Accesorios,2,1410.68,2025-08-18,Oeste,Individual,2821.37
ORD_1572,Tablet,Electrónicos,2,1379.22,2025-08-18,Sur,Gobierno,2758.45
ORD_1573,Impresora,Accesorios,1,1410.05,2025-10-02,Oeste,Empresa,1410.05
ORD_1574,Mouse,Accesorios,2,1185.42,2025-10-18,Norte,Individual,2370.83
ORD_1575,Auriculares,Accesorios,4,1438.85,2025-10-10,Norte,Gobierno,5755.42
ORD_1576,Auriculares,Accesorios,4,192.65,2025-08-25,Norte,Empresa,770.61
ORD_1577,Smartphone,Electrónicos,5,1203.1,2025-10-06,Sur,Empresa,6015.51
ORD_1578,Impresora,Accesorios,3,1033.84,2025-10-16,Sur,Individual,3101.53
ORD_1579,Impresora,Accesorios,5,1114.85,2025-09-25,Oeste,Empresa,5574.23
ORD_1580,Smartphone,Electrónicos,1,309.79,2025-08-07,Norte,Individual,309.79
ORD_1581,Auriculares,Accesorios,5,497.01,2025-08-02,Oeste,Empresa,2485.06
ORD_1582,Impresora,Accesorios,5,543.79,2025-08-11,Oeste,Gobierno,2718.94
ORD_1583,Mouse,Accesorios,1,1016.32,2025-07-29,Oeste,Gobierno,1016.32
ORD_1584,Auriculares,Accesorios,1,799.08,2025-08-22,Este,Gobierno,799.08
ORD_1585,Mouse,Accesorios,4,626.17,2025-10-17,Sur,Gobierno,2504.69
ORD_1586,Monitor,Accesorios,2,1331.34,2025-09-30,Sur,Individual,2662.67
ORD_1587,Laptop,Electrónicos,5,602.8,2025-08-14,Oeste,Gobierno,3013.98
ORD_1588,Teclado,Accesorios,4,781.38,2025-09-15,Sur,Empresa,3125.54
ORD_1589,Impresora,Accesorios,2,421.6,2025-08-08,Oeste,Empresa,843.19
ORD_1590,Smartphone,Electrónicos,1,957.81,2025-08-19,Este,Individual,957.81
ORD_1591,Laptop,Electrónicos,5,69.12,2025-10-08,Oeste,Gobierno,345.62
ORD_1592,Laptop,Electrónicos,3,892.53,2025-09-30,Oeste,Gobierno,2677.59
ORD_1593,Laptop,Electrónicos,4,1015.05,2025-08-09,Sur,Individual,4060.18
ORD_1594,Monitor,Accesorios,5,184.94,2025-09-29,Oeste,Individual,924.69
ORD_1595,Monitor,Accesorios,4,532.05,2025-09-12,Este,Gobierno,2128.22
ORD_1596,Monitor,Accesorios,1,644.66,2025-09-26,Norte,Gobierno,644.66
ORD_1597,Auriculares,Accesorios,1,1309.41,2025-08-27,Este,Gobierno,1309.41
ORD_1598,Smartphone,Electrónicos,4,730.34,2025-08-29,Norte,Gobierno,2921.37
ORD_1599,Impresora,Accesorios,1,1496.31,2025-08-31,Oeste,Individual,1496.31
ORD_1600,Teclado,Accesorios,5,1033.22,2025-08-24,Sur,Individual,5166.12
ORD_1601,Monitor,Accesorios,2,486.27,2025-09-24,Este,Individual,972.53
ORD_1602,Teclado,Accesorios,3,1364.27,2025-09-01,Norte,Individual,4092.82
ORD_1603,Impresora,Accesorios,2,1060.67,2025-09-04,Norte,Empresa,2121.35
ORD_1604,Tablet,Electrónicos,1,1389.71,2025-08-23,Este,Gobierno,1389.71
ORD_1605,Tablet,Electrónicos,2,1433.15,2025-10-02,Este,Empresa,2866.29
ORD_1606,Monitor,Accesorios,3,1335.0,2025-10-04,Oeste,Individual,4004.99
ORD_1607,Monitor,Accesorios,5,997.15,2025-07-31,Oeste,Individual,4985.77
ORD_1608,Tablet,Electrónicos,1,431.3,2025-07-29,Oeste,Gobierno,431.3
ORD_1609,Tablet,Electrónicos,5,471.45,2025-10-06,Oeste,Gobierno,2357.27
